SK_ID_CURR,TARGET
271682,0.132
271696,0.124
271699,0.062
271733,0.104
271739,0.046
271746,0.062
271753,0.14
271756,0.202
271762,0.134
271777,0.112
271781,0.078
271785,0.048
271786,0.04
271790,0.082
271801,0.116
271806,0.072
271807,0.124
271810,0.108
271811,0.118
271815,0.094
271847,0.062
271875,0.09
271878,0.166
271880,0.078
271883,0.106
271911,0.15
271912,0.104
271914,0.196
271922,0.158
271933,0.078
271945,0.132
271952,0.068
271954,0.084
271961,0.078
271967,0.054
271969,0.09
271980,0.136
271989,0.064
271991,0.148
272000,0.102
272004,0.154
272010,0.15
272013,0.244
272029,0.17
272030,0.144
272031,0.066
272035,0.072
272040,0.258
272043,0.078
272055,0.236
272068,0.114
272075,0.244
272081,0.114
272090,0.072
272104,0.094
272116,0.094
272121,0.118
272129,0.056
272143,0.076
272146,0.11
272148,0.136
272152,0.192
272167,0.084
272180,0.084
272192,0.094
272201,0.104
272205,0.108
272209,0.114
272211,0.114
272228,0.122
272233,0.182
272235,0.102
272249,0.166
272267,0.166
272270,0.152
272276,0.12
272302,0.164
272303,0.086
272308,0.11
272309,0.172
272311,0.106
272313,0.058
272353,0.142
272366,0.092
272367,0.106
272371,0.128
272381,0.072
272404,0.15
272405,0.062
272418,0.07
272419,0.086
272425,0.16
272438,0.192
272444,0.07
272445,0.136
272462,0.096
272474,0.112
272478,0.174
272479,0.166
272480,0.13
272482,0.118
272511,0.22
272512,0.048
272516,0.108
272517,0.084
272522,0.138
272537,0.064
272555,0.072
272564,0.168
272566,0.114
272573,0.048
272575,0.142
272583,0.118
272593,0.072
272627,0.066
272628,0.176
272630,0.108
272632,0.08
272635,0.274
272636,0.208
272661,0.108
272669,0.13
272672,0.092
272681,0.178
272682,0.062
272691,0.088
272697,0.114
272706,0.098
272708,0.104
272717,0.118
272722,0.092
272723,0.07
272737,0.104
272744,0.058
272752,0.186
272757,0.1
272760,0.034
272763,0.188
272768,0.098
272779,0.038
272781,0.2
272787,0.12
272795,0.11
272799,0.086
272820,0.148
272821,0.056
272829,0.102
272852,0.06
272863,0.242
272878,0.112
272886,0.068
272891,0.192
272903,0.114
272914,0.066
272928,0.124
272937,0.15
272938,0.162
272944,0.096
272965,0.148
272967,0.082
272969,0.104
272983,0.15
272998,0.184
273002,0.152
273005,0.052
273010,0.156
273011,0.088
273017,0.124
273021,0.112
273023,0.11
273027,0.126
273035,0.09
273047,0.226
273053,0.06
273060,0.164
273062,0.14
273074,0.13
273078,0.104
273079,0.124
273087,0.074
273107,0.088
273109,0.026
273112,0.202
273113,0.122
273117,0.128
273121,0.288
273137,0.11
273156,0.102
273157,0.144
273177,0.14
273192,0.088
273193,0.098
273194,0.086
273198,0.096
273199,0.056
273206,0.162
273213,0.076
273235,0.08
273244,0.082
273247,0.162
273248,0.218
273254,0.122
273259,0.124
273270,0.06
273272,0.108
273287,0.108
273289,0.092
273294,0.072
273301,0.104
273304,0.16
273313,0.142
273314,0.134
273333,0.102
273336,0.134
273343,0.068
273353,0.092
273359,0.062
273371,0.122
273402,0.176
273415,0.038
273420,0.332
273424,0.094
273428,0.084
273429,0.106
273443,0.126
273457,0.06
273458,0.07
273467,0.146
273477,0.088
273482,0.16
273495,0.084
273496,0.03
273503,0.078
273507,0.132
273508,0.172
273510,0.146
273524,0.248
273552,0.032
273556,0.06
273566,0.098
273579,0.116
273584,0.108
273595,0.132
273606,0.062
273623,0.084
273625,0.094
273638,0.236
273660,0.08
273664,0.092
273683,0.144
273686,0.094
273687,0.142
273699,0.164
273700,0.178
273719,0.07
273721,0.236
273728,0.178
273764,0.062
273770,0.094
273774,0.108
273792,0.12
273806,0.052
273807,0.116
273818,0.092
273823,0.132
273835,0.214
273856,0.064
273861,0.02
273863,0.074
273864,0.206
273874,0.232
273879,0.154
273892,0.194
273895,0.182
273899,0.086
273900,0.16
273912,0.15
273921,0.024
273941,0.092
273946,0.048
273954,0.15
273956,0.102
273962,0.13
273968,0.12
273985,0.112
274000,0.198
274003,0.082
274004,0.124
274006,0.046
274019,0.192
274022,0.23
274023,0.158
274034,0.074
274043,0.098
274052,0.128
274054,0.17
274058,0.146
274063,0.134
274070,0.062
274072,0.082
274081,0.056
274108,0.086
274118,0.178
274125,0.12
274129,0.084
274140,0.084
274142,0.122
274146,0.092
274147,0.172
274155,0.078
274163,0.064
274165,0.054
274174,0.118
274182,0.112
274186,0.162
274188,0.13
274193,0.122
274198,0.202
274216,0.082
274219,0.082
274225,0.174
274229,0.118
274248,0.09
274268,0.136
274274,0.016
274286,0.018
274289,0.166
274297,0.108
274302,0.088
274326,0.102
274346,0.202
274348,0.146
274349,0.088
274350,0.036
274353,0.052
274359,0.228
274364,0.078
274368,0.082
274373,0.17
274378,0.126
274389,0.106
274390,0.072
274391,0.058
274392,0.096
274396,0.186
274408,0.116
274409,0.098
274424,0.172
274453,0.168
274460,0.068
274465,0.098
274468,0.09
274481,0.146
274482,0.058
274484,0.122
274490,0.164
274509,0.066
274511,0.074
274515,0.054
274521,0.142
274523,0.118
274525,0.12
274539,0.094
274541,0.07
274574,0.2
274585,0.05
274587,0.112
274594,0.158
274600,0.296
274605,0.036
274611,0.068
274619,0.13
274641,0.154
274666,0.144
274688,0.108
274690,0.148
274699,0.068
274703,0.102
274715,0.05
274717,0.124
274760,0.134
274774,0.098
274791,0.152
274801,0.096
274804,0.106
274808,0.214
274813,0.12
274815,0.126
274818,0.054
274820,0.066
274829,0.098
274847,0.18
274865,0.09
274870,0.056
274881,0.186
274890,0.186
274894,0.098
274902,0.076
274905,0.13
274911,0.14
274912,0.146
274914,0.11
274927,0.12
274931,0.074
274944,0.146
274951,0.102
274953,0.164
274954,0.042
274961,0.072
274965,0.18
274972,0.144
274978,0.088
274984,0.064
274993,0.04
274996,0.062
275043,0.076
275048,0.17
275052,0.132
275059,0.084
275060,0.062
275071,0.076
275077,0.082
275078,0.15
275091,0.078
275098,0.136
275111,0.126
275120,0.158
275121,0.114
275125,0.15
275129,0.092
275139,0.108
275150,0.088
275153,0.112
275166,0.102
275185,0.16
275199,0.176
275201,0.054
275203,0.158
275216,0.1
275225,0.192
275226,0.16
275232,0.074
275254,0.104
275256,0.314
275272,0.202
275278,0.028
275280,0.096
275286,0.126
275288,0.104
275299,0.086
275306,0.16
275313,0.028
275314,0.104
275319,0.208
275324,0.092
275330,0.06
275334,0.06
275335,0.172
275337,0.174
275339,0.198
275351,0.086
275352,0.082
275367,0.062
275384,0.054
275392,0.158
275393,0.11
275408,0.14
275411,0.216
275413,0.14
275415,0.046
275416,0.116
275422,0.062
275424,0.086
275438,0.164
275440,0.106
275468,0.062
275469,0.07
275473,0.134
275482,0.116
275488,0.054
275502,0.13
275503,0.092
275511,0.138
275518,0.1
275520,0.16
275524,0.13
275531,0.176
275537,0.056
275558,0.07
275574,0.12
275576,0.114
275583,0.036
275588,0.092
275605,0.236
275612,0.122
275627,0.08
275633,0.06
275646,0.102
275647,0.232
275653,0.236
275661,0.178
275683,0.074
275688,0.054
275691,0.14
275713,0.148
275731,0.024
275735,0.202
275739,0.052
275761,0.126
275762,0.138
275767,0.056
275768,0.142
275769,0.156
275774,0.09
275776,0.11
275783,0.122
275800,0.096
275805,0.204
275836,0.036
275842,0.058
275855,0.176
275860,0.046
275870,0.168
275884,0.152
275897,0.158
275899,0.086
275900,0.09
275906,0.158
275912,0.102
275922,0.22
275929,0.21
275931,0.228
275932,0.092
275936,0.286
275937,0.066
275947,0.188
275949,0.252
275954,0.158
275958,0.078
275966,0.176
275967,0.062
275970,0.174
275989,0.154
275993,0.12
275995,0.108
275998,0.058
276007,0.08
276011,0.096
276029,0.196
276047,0.06
276048,0.098
276050,0.148
276054,0.1
276056,0.072
276057,0.134
276060,0.058
276084,0.04
276089,0.088
276118,0.108
276121,0.168
276122,0.192
276130,0.042
276134,0.076
276135,0.13
276142,0.188
276164,0.068
276195,0.184
276210,0.168
276235,0.08
276238,0.05
276242,0.13
276244,0.158
276247,0.13
276263,0.198
276306,0.246
276309,0.082
276319,0.16
276334,0.102
276338,0.046
276343,0.076
276344,0.114
276345,0.06
276348,0.072
276359,0.046
276363,0.122
276365,0.124
276366,0.222
276373,0.122
276378,0.098
276386,0.08
276405,0.186
276419,0.052
276422,0.104
276430,0.118
276437,0.118
276442,0.204
276444,0.046
276446,0.074
276455,0.144
276470,0.148
276472,0.074
276475,0.198
276479,0.068
276484,0.046
276487,0.182
276488,0.174
276495,0.112
276497,0.074
276508,0.202
276509,0.192
276516,0.092
276521,0.068
276525,0.12
276550,0.12
276560,0.06
276569,0.12
276584,0.062
276603,0.048
276615,0.058
276617,0.07
276622,0.174
276625,0.048
276629,0.13
276642,0.104
276664,0.102
276674,0.028
276675,0.222
276678,0.116
276692,0.114
276693,0.118
276697,0.09
276703,0.062
276705,0.11
276717,0.178
276728,0.06
276744,0.144
276762,0.182
276764,0.074
276781,0.172
276793,0.106
276798,0.088
276800,0.116
276805,0.12
276824,0.096
276826,0.098
276848,0.112
276854,0.152
276862,0.248
276865,0.126
276869,0.108
276880,0.048
276882,0.094
276886,0.136
276889,0.178
276892,0.102
276903,0.05
276906,0.124
276936,0.122
276945,0.088
276956,0.052
276958,0.048
276963,0.046
276966,0.096
276987,0.19
276993,0.138
276994,0.11
277004,0.148
277015,0.048
277021,0.148
277024,0.128
277032,0.122
277054,0.152
277055,0.156
277061,0.092
277065,0.106
277070,0.11
277079,0.176
277088,0.072
277108,0.152
277114,0.092
277121,0.088
277137,0.12
277148,0.118
277158,0.134
277162,0.244
277165,0.192
277167,0.038
277170,0.098
277172,0.116
277177,0.1
277179,0.19
277182,0.094
277185,0.056
277191,0.12
277200,0.126
277211,0.062
277217,0.054
277221,0.114
277226,0.072
277227,0.114
277228,0.148
277229,0.088
277244,0.196
277271,0.076
277274,0.102
277282,0.078
277286,0.12
277288,0.152
277290,0.014
277291,0.038
277296,0.062
277297,0.048
277320,0.142
277327,0.182
277335,0.132
277336,0.096
277338,0.192
277342,0.156
277344,0.088
277345,0.09
277349,0.118
277356,0.08
277370,0.202
277371,0.092
277379,0.094
277386,0.258
277390,0.144
277400,0.124
277401,0.228
277412,0.108
277413,0.13
277415,0.06
277417,0.114
277419,0.146
277422,0.174
277423,0.07
277425,0.072
277432,0.086
277438,0.106
277445,0.116
277447,0.124
277456,0.114
277457,0.158
277474,0.078
277488,0.134
277494,0.12
277501,0.128
277503,0.118
277510,0.15
277516,0.082
277521,0.15
277522,0.088
277530,0.11
277531,0.116
277536,0.108
277548,0.1
277550,0.082
277554,0.134
277555,0.092
277562,0.14
277565,0.172
277566,0.066
277572,0.176
277592,0.126
277593,0.054
277610,0.176
277621,0.07
277654,0.168
277668,0.11
277673,0.058
277675,0.116
277694,0.072
277697,0.134
277699,0.028
277700,0.148
277701,0.044
277708,0.086
277710,0.082
277717,0.11
277725,0.138
277731,0.192
277746,0.194
277753,0.108
277757,0.152
277764,0.076
277772,0.042
277775,0.162
277777,0.048
277787,0.058
277797,0.084
277798,0.174
277802,0.256
277812,0.074
277816,0.118
277820,0.122
277821,0.102
277822,0.134
277838,0.134
277845,0.058
277846,0.06
277854,0.166
277856,0.136
277866,0.16
277874,0.146
277893,0.15
277900,0.116
277964,0.082
277970,0.076
277976,0.074
277983,0.124
277994,0.034
278011,0.098
278025,0.228
278045,0.128
278048,0.172
278066,0.086
278088,0.118
278098,0.128
278101,0.14
278113,0.118
278114,0.09
278128,0.076
278152,0.13
278157,0.162
278168,0.144
278169,0.18
278174,0.078
278176,0.102
278181,0.184
278185,0.096
278225,0.126
278236,0.188
278242,0.108
278244,0.05
278251,0.128
278252,0.096
278272,0.1
278279,0.106
278287,0.19
278288,0.12
278309,0.082
278310,0.168
278316,0.132
278318,0.246
278320,0.092
278344,0.178
278356,0.134
278359,0.146
278361,0.124
278368,0.118
278372,0.064
278384,0.218
278388,0.066
278409,0.146
278414,0.096
278415,0.096
278416,0.158
278422,0.052
278423,0.178
278432,0.096
278436,0.106
278455,0.194
278461,0.186
278469,0.114
278482,0.112
278487,0.11
278493,0.088
278501,0.088
278508,0.232
278511,0.052
278519,0.148
278526,0.066
278530,0.112
278533,0.072
278539,0.142
278545,0.13
278556,0.146
278559,0.11
278587,0.094
278601,0.11
278603,0.162
278604,0.184
278605,0.148
278606,0.086
278613,0.088
278616,0.156
278618,0.154
278632,0.186
278633,0.048
278637,0.072
278645,0.122
278649,0.118
278653,0.172
278662,0.086
278673,0.14
278700,0.078
278703,0.138
278704,0.098
278723,0.136
278725,0.074
278730,0.092
278750,0.134
278765,0.088
278770,0.048
278779,0.108
278787,0.1
278791,0.048
278804,0.116
278807,0.15
278810,0.032
278812,0.064
278815,0.176
278821,0.172
278825,0.052
278832,0.086
278836,0.138
278838,0.112
278840,0.138
278844,0.134
278862,0.09
278863,0.092
278871,0.15
278875,0.062
278892,0.282
278899,0.138
278903,0.088
278909,0.106
278913,0.246
278931,0.06
278932,0.168
278933,0.144
278937,0.16
278952,0.116
278954,0.064
278960,0.212
278967,0.118
278968,0.138
278972,0.14
278976,0.122
278982,0.114
278983,0.096
279001,0.156
279015,0.108
279018,0.096
279035,0.224
279040,0.148
279043,0.17
279046,0.066
279061,0.118
279063,0.15
279065,0.1
279068,0.028
279070,0.124
279074,0.1
279076,0.16
279086,0.036
279095,0.108
279107,0.106
279108,0.22
279109,0.074
279110,0.158
279111,0.118
279129,0.106
279134,0.172
279137,0.12
279142,0.196
279146,0.07
279153,0.044
279157,0.14
279165,0.07
279166,0.06
279172,0.112
279173,0.102
279174,0.106
279179,0.14
279182,0.068
279186,0.1
279187,0.174
279189,0.092
279201,0.156
279202,0.06
279213,0.08
279214,0.088
279217,0.082
279230,0.238
279232,0.082
279233,0.182
279235,0.046
279250,0.114
279252,0.046
279257,0.15
279265,0.17
279266,0.082
279279,0.106
279281,0.074
279282,0.066
279285,0.12
279286,0.118
279297,0.04
279300,0.076
279318,0.138
279324,0.086
279334,0.054
279335,0.11
279336,0.1
279341,0.096
279342,0.196
279353,0.118
279357,0.162
279371,0.12
279376,0.098
279391,0.094
279392,0.074
279402,0.174
279406,0.23
279408,0.058
279434,0.122
279439,0.08
279448,0.124
279450,0.156
279456,0.026
279461,0.114
279466,0.124
279470,0.124
279471,0.064
279493,0.082
279500,0.156
279506,0.066
279512,0.074
279519,0.174
279533,0.02
279549,0.11
279551,0.218
279556,0.054
279557,0.174
279558,0.108
279566,0.16
279592,0.106
279595,0.172
279604,0.096
279608,0.086
279614,0.14
279618,0.144
279622,0.14
279648,0.096
279652,0.078
279653,0.08
279679,0.062
279690,0.082
279691,0.186
279694,0.14
279698,0.112
279702,0.136
279712,0.09
279713,0.184
279715,0.08
279725,0.088
279727,0.128
279733,0.044
279742,0.098
279748,0.074
279754,0.094
279756,0.144
279776,0.114
279778,0.166
279779,0.086
279782,0.234
279793,0.142
279794,0.044
279804,0.124
279810,0.074
279817,0.306
279828,0.086
279830,0.122
279831,0.114
279834,0.14
279835,0.064
279840,0.052
279847,0.054
279852,0.12
279854,0.13
279856,0.1
279859,0.154
279862,0.128
279876,0.09
279878,0.092
279889,0.166
279894,0.102
279897,0.09
279903,0.046
279904,0.076
279906,0.158
279909,0.162
279922,0.186
279925,0.038
279939,0.164
279940,0.142
279942,0.114
279948,0.054
279952,0.042
279960,0.094
279968,0.074
279969,0.09
279977,0.31
279980,0.088
279994,0.142
279997,0.122
279998,0.158
280007,0.176
280009,0.302
280010,0.234
280020,0.084
280021,0.034
280022,0.188
280052,0.098
280058,0.068
280074,0.218
280076,0.026
280085,0.226
280091,0.074
280095,0.038
280107,0.222
280116,0.186
280140,0.192
280144,0.136
280156,0.056
280177,0.036
280191,0.06
280205,0.064
280226,0.108
280230,0.168
280234,0.074
280264,0.148
280274,0.084
280298,0.074
280299,0.098
280300,0.174
280301,0.1
280308,0.07
280317,0.048
280319,0.124
280322,0.114
280342,0.096
280348,0.148
280350,0.078
280353,0.176
280366,0.1
280372,0.148
280374,0.034
280376,0.236
280381,0.044
280384,0.05
280388,0.164
280397,0.148
280401,0.078
280409,0.128
280413,0.06
280422,0.214
280424,0.136
280426,0.106
280429,0.098
280430,0.2
280435,0.038
280444,0.136
280450,0.144
280455,0.208
280459,0.094
280462,0.15
280466,0.28
280470,0.122
280473,0.126
280517,0.16
280524,0.19
280527,0.038
280531,0.098
280548,0.072
280558,0.304
280563,0.084
280598,0.198
280599,0.126
280603,0.226
280607,0.12
280610,0.134
280612,0.134
280625,0.11
280631,0.06
280650,0.194
280653,0.244
280657,0.09
280669,0.06
280675,0.048
280679,0.198
280685,0.098
280691,0.112
280693,0.064
280706,0.086
280714,0.1
280719,0.148
280724,0.092
280725,0.054
280737,0.134
280738,0.158
280744,0.044
280746,0.222
280760,0.19
280772,0.194
280777,0.098
280784,0.106
280785,0.108
280791,0.118
280793,0.106
280794,0.056
280800,0.1
280805,0.096
280806,0.112
280815,0.208
280823,0.052
280831,0.098
280832,0.112
280841,0.104
280845,0.144
280846,0.068
280854,0.118
280857,0.056
280861,0.124
280862,0.164
280867,0.152
280877,0.08
280879,0.096
280890,0.06
280891,0.136
280903,0.258
280916,0.124
280929,0.096
280934,0.118
280941,0.214
280947,0.042
280962,0.102
280963,0.18
280966,0.092
280967,0.03
280971,0.204
281005,0.08
281007,0.156
281008,0.068
281009,0.088
281016,0.13
281024,0.154
281039,0.104
281045,0.036
281054,0.164
281055,0.072
281056,0.162
281068,0.128
281092,0.188
281094,0.054
281118,0.194
281133,0.062
281137,0.062
281164,0.166
281176,0.07
281177,0.1
281184,0.064
281187,0.196
281192,0.042
281195,0.14
281220,0.102
281222,0.122
281227,0.116
281234,0.108
281251,0.058
281278,0.08
281298,0.148
281303,0.254
281306,0.22
281314,0.116
281320,0.118
281322,0.084
281337,0.118
281347,0.216
281357,0.068
281362,0.08
281365,0.122
281366,0.07
281367,0.142
281373,0.098
281376,0.072
281400,0.206
281417,0.102
281420,0.078
281422,0.11
281435,0.086
281439,0.094
281448,0.12
281451,0.176
281453,0.02
281482,0.052
281494,0.148
281514,0.098
281515,0.102
281542,0.128
281556,0.098
281568,0.09
281592,0.104
281593,0.052
281607,0.114
281613,0.082
281618,0.148
281620,0.134
281628,0.166
281629,0.104
281633,0.102
281634,0.092
281642,0.058
281643,0.116
281653,0.136
281661,0.17
281671,0.104
281675,0.178
281684,0.092
281692,0.206
281697,0.068
281730,0.096
281731,0.12
281734,0.168
281737,0.104
281750,0.178
281752,0.128
281764,0.074
281782,0.116
281791,0.1
281793,0.194
281795,0.094
281824,0.098
281831,0.166
281845,0.05
281848,0.104
281854,0.11
281855,0.072
281867,0.06
281873,0.06
281875,0.05
281876,0.246
281881,0.116
281905,0.062
281906,0.076
281907,0.056
281914,0.164
281929,0.13
281936,0.158
281938,0.142
281940,0.104
281941,0.116
281950,0.044
281954,0.1
281955,0.186
281956,0.184
281957,0.044
281968,0.084
281972,0.288
281974,0.052
281987,0.052
281996,0.13
281998,0.062
282002,0.056
282004,0.134
282005,0.09
282020,0.084
282021,0.114
282041,0.086
282045,0.098
282046,0.068
282048,0.12
282056,0.172
282063,0.13
282068,0.104
282072,0.166
282100,0.078
282104,0.15
282105,0.1
282106,0.114
282108,0.086
282114,0.164
282132,0.192
282133,0.056
282136,0.086
282145,0.188
282146,0.112
282150,0.116
282151,0.09
282152,0.17
282157,0.272
282165,0.098
282167,0.056
282178,0.12
282179,0.134
282204,0.144
282208,0.098
282218,0.068
282221,0.22
282223,0.068
282226,0.09
282230,0.074
282232,0.088
282235,0.04
282236,0.096
282239,0.13
282246,0.094
282250,0.194
282259,0.102
282270,0.106
282272,0.11
282282,0.236
282292,0.104
282306,0.126
282311,0.122
282317,0.244
282318,0.118
282331,0.104
282338,0.138
282349,0.062
282350,0.232
282355,0.094
282359,0.248
282382,0.08
282396,0.164
282399,0.134
282408,0.11
282421,0.096
282427,0.086
282437,0.068
282446,0.074
282448,0.034
282453,0.056
282456,0.144
282457,0.076
282465,0.194
282476,0.122
282478,0.14
282482,0.102
282485,0.156
282492,0.044
282498,0.09
282503,0.092
282512,0.156
282521,0.092
282531,0.154
282548,0.1
282582,0.068
282585,0.114
282605,0.102
282618,0.116
282633,0.064
282642,0.166
282645,0.108
282647,0.126
282649,0.062
282654,0.078
282661,0.11
282667,0.088
282668,0.118
282678,0.096
282679,0.212
282687,0.072
282688,0.116
282691,0.082
282702,0.052
282709,0.036
282712,0.092
282715,0.182
282726,0.074
282735,0.136
282737,0.064
282746,0.134
282751,0.026
282754,0.238
282758,0.122
282773,0.174
282787,0.13
282794,0.104
282812,0.046
282822,0.138
282827,0.144
282836,0.056
282841,0.138
282854,0.152
282862,0.136
282873,0.064
282890,0.078
282900,0.198
282906,0.148
282910,0.114
282915,0.092
282929,0.06
282933,0.1
282944,0.15
282945,0.046
282950,0.066
282954,0.104
282960,0.084
282961,0.142
282962,0.062
282965,0.114
282971,0.14
282974,0.066
282975,0.042
282979,0.084
282984,0.114
282990,0.124
282998,0.13
283005,0.182
283013,0.16
283018,0.13
283029,0.256
283032,0.084
283036,0.078
283041,0.174
283046,0.196
283050,0.054
283057,0.218
283065,0.122
283069,0.23
283074,0.044
283076,0.06
283077,0.09
283089,0.162
283090,0.154
283094,0.146
283110,0.09
283118,0.11
283127,0.056
283130,0.17
283139,0.222
283143,0.142
283144,0.296
283146,0.112
283150,0.156
283161,0.198
283177,0.122
283180,0.092
283184,0.078
283191,0.152
283193,0.118
283196,0.148
283199,0.124
283202,0.162
283205,0.118
283213,0.054
283216,0.088
283218,0.128
283220,0.1
283227,0.182
283233,0.048
283248,0.142
283250,0.166
283261,0.046
283264,0.102
283267,0.096
283269,0.066
283271,0.054
283282,0.18
283283,0.112
283290,0.114
283295,0.136
283298,0.124
283303,0.19
283309,0.072
283310,0.076
283314,0.126
283317,0.078
283318,0.15
283323,0.132
283327,0.128
283328,0.104
283336,0.166
283340,0.094
283344,0.144
283345,0.156
283360,0.092
283361,0.078
283383,0.226
283387,0.162
283390,0.078
283412,0.046
283426,0.078
283429,0.114
283433,0.118
283437,0.084
283438,0.042
283461,0.108
283466,0.076
283477,0.046
283479,0.134
283483,0.146
283484,0.06
283486,0.064
283500,0.048
283512,0.142
283515,0.098
283517,0.254
283519,0.086
283523,0.074
283528,0.164
283555,0.15
283565,0.118
283572,0.08
283576,0.072
283586,0.222
283590,0.11
283606,0.076
283615,0.086
283619,0.126
283632,0.278
283635,0.098
283636,0.05
283641,0.104
283642,0.066
283647,0.074
283667,0.082
283683,0.202
283684,0.094
283687,0.124
283691,0.088
283693,0.118
283701,0.094
283702,0.094
283711,0.116
283713,0.248
283726,0.102
283730,0.138
283736,0.058
283737,0.156
283740,0.102
283748,0.12
283750,0.092
283756,0.056
283757,0.046
283774,0.12
283776,0.144
283784,0.146
283790,0.212
283796,0.046
283806,0.104
283816,0.04
283825,0.154
283827,0.064
283835,0.044
283839,0.19
283843,0.11
283874,0.176
283880,0.096
283881,0.14
283882,0.146
283887,0.05
283891,0.124
283893,0.122
283895,0.078
283900,0.144
283906,0.078
283938,0.102
283943,0.026
283953,0.27
283958,0.248
283961,0.072
283972,0.096
283973,0.132
283986,0.074
283990,0.098
283994,0.314
284000,0.018
284002,0.178
284003,0.158
284035,0.224
284049,0.1
284055,0.134
284060,0.072
284061,0.126
284069,0.114
284072,0.114
284075,0.126
284087,0.144
284093,0.082
284095,0.086
284096,0.132
284106,0.052
284109,0.058
284112,0.126
284126,0.13
284152,0.092
284155,0.146
284157,0.076
284159,0.114
284194,0.146
284207,0.118
284211,0.122
284220,0.226
284232,0.092
284239,0.148
284246,0.082
284257,0.148
284259,0.082
284272,0.096
284277,0.156
284279,0.204
284283,0.066
284294,0.088
284298,0.106
284305,0.126
284309,0.076
284311,0.07
284315,0.05
284338,0.24
284340,0.172
284342,0.124
284344,0.122
284348,0.052
284361,0.158
284373,0.082
284380,0.264
284408,0.08
284422,0.122
284423,0.154
284427,0.156
284433,0.238
284442,0.108
284462,0.2
284481,0.262
284487,0.094
284492,0.05
284495,0.09
284499,0.21
284503,0.088
284506,0.116
284507,0.114
284511,0.206
284512,0.084
284513,0.116
284520,0.226
284537,0.062
284557,0.202
284560,0.166
284571,0.144
284573,0.208
284574,0.084
284575,0.082
284576,0.16
284578,0.088
284592,0.104
284606,0.18
284609,0.096
284614,0.024
284627,0.07
284630,0.178
284633,0.09
284647,0.132
284650,0.096
284655,0.172
284661,0.11
284664,0.016
284668,0.17
284682,0.102
284683,0.2
284691,0.074
284692,0.126
284695,0.106
284751,0.282
284785,0.108
284796,0.034
284797,0.06
284799,0.086
284805,0.104
284811,0.112
284844,0.054
284856,0.166
284861,0.092
284864,0.046
284866,0.14
284867,0.054
284871,0.06
284873,0.11
284888,0.244
284895,0.068
284906,0.104
284907,0.182
284908,0.06
284914,0.068
284916,0.08
284920,0.182
284926,0.132
284934,0.068
284937,0.124
284949,0.07
284986,0.04
285002,0.098
285006,0.132
285007,0.21
285008,0.122
285016,0.06
285040,0.034
285041,0.09
285050,0.054
285051,0.052
285059,0.074
285077,0.202
285078,0.038
285097,0.016
285102,0.126
285104,0.078
285117,0.098
285119,0.082
285120,0.068
285122,0.18
285131,0.092
285137,0.114
285139,0.136
285147,0.058
285176,0.068
285177,0.118
285183,0.088
285184,0.088
285200,0.048
285213,0.122
285224,0.112
285232,0.046
285245,0.136
285249,0.088
285253,0.036
285268,0.07
285276,0.058
285282,0.1
285284,0.264
285297,0.128
285304,0.068
285305,0.122
285337,0.086
285346,0.08
285349,0.074
285354,0.094
285359,0.148
285366,0.218
285367,0.24
285368,0.14
285376,0.152
285382,0.058
285385,0.15
285389,0.048
285396,0.066
285398,0.168
285399,0.058
285403,0.108
285405,0.112
285407,0.086
285417,0.182
285419,0.1
285431,0.078
285457,0.1
285462,0.154
285463,0.062
285472,0.13
285476,0.09
285479,0.194
285482,0.14
285486,0.126
285487,0.134
285497,0.038
285498,0.044
285507,0.206
285509,0.058
285514,0.118
285516,0.104
285521,0.086
285525,0.086
285528,0.122
285555,0.13
285559,0.118
285561,0.112
285562,0.232
285565,0.186
285571,0.12
285583,0.108
285588,0.208
285603,0.114
285612,0.08
285628,0.144
285635,0.116
285649,0.152
285651,0.102
285653,0.11
285662,0.11
285665,0.084
285678,0.068
285681,0.07
285694,0.19
285695,0.11
285701,0.136
285721,0.254
285730,0.076
285733,0.026
285743,0.12
285744,0.086
285746,0.068
285778,0.08
285784,0.068
285808,0.1
285810,0.166
285831,0.15
285833,0.092
285841,0.048
285842,0.098
285844,0.088
285847,0.136
285853,0.05
285861,0.144
285863,0.06
285867,0.092
285870,0.196
285879,0.118
285880,0.09
285882,0.05
285893,0.084
285897,0.098
285912,0.124
285914,0.134
285918,0.076
285927,0.082
285931,0.136
285932,0.146
285962,0.096
285975,0.13
285978,0.16
285996,0.132
286000,0.078
286010,0.108
286011,0.152
286018,0.094
286033,0.152
286038,0.192
286042,0.104
286044,0.07
286047,0.066
286050,0.146
286052,0.068
286056,0.116
286058,0.084
286083,0.11
286088,0.16
286094,0.142
286107,0.156
286112,0.198
286124,0.034
286128,0.044
286141,0.152
286146,0.14
286147,0.138
286153,0.084
286163,0.14
286169,0.15
286175,0.138
286185,0.088
286194,0.13
286198,0.16
286201,0.126
286202,0.176
286213,0.118
286218,0.18
286250,0.112
286257,0.132
286264,0.14
286265,0.068
286266,0.076
286287,0.078
286292,0.07
286294,0.126
286295,0.114
286299,0.252
286300,0.14
286302,0.184
286310,0.27
286316,0.096
286332,0.19
286353,0.116
286354,0.024
286357,0.044
286375,0.072
286382,0.134
286389,0.216
286404,0.044
286405,0.188
286411,0.134
286412,0.112
286421,0.188
286423,0.082
286426,0.096
286433,0.048
286438,0.084
286441,0.072
286444,0.106
